953,3,3188,8.6180525
954,3,3188,8.612164
955,3,3188,8.606287
956,3,3188,8.600423
957,3,3188,8.59457
958,3,3188,8.588731
959,3,3188,8.582903
960,3,3188,8.577087
961,3,3188,8.571284
962,3,3188,8.565493
963,3,3188,8.559713
964,3,3188,8.553946
965,3,3188,8.54819
966,3,3188,8.542447
967,3,3188,8.5367155
968,3,3188,8.530995
969,3,3188,8.525288
970,3,3188,8.519591
971,3,3188,8.513907
972,3,3188,8.508234
973,3,3188,8.502573
974,3,3188,8.496924
975,3,3188,8.491286
976,3,3188,8.48566
977,3,3188,8.480045
978,3,3188,8.474442
979,3,3188,8.46885
980,3,3188,8.463269
981,3,3188,8.4577
982,3,3188,8.452143
983,3,3188,8.446596
984,3,3188,8.441061
985,3,3188,8.435537
986,3,3188,8.430024
987,3,3188,8.424522
988,3,3188,8.419032
989,3,3188,8.413553
990,3,3188,8.408085
991,3,3188,8.402628
992,3,3188,8.3971815
993,3,3188,8.3917465
994,3,3188,8.386322
995,3,3188,8.380908
996,3,3188,8.375506
997,3,3188,8.370114
998,3,3188,8.364734
999,3,3188,8.359364
1000,3,3188,8.354004
